time;cc;pci;earfcn;rsrp;pl;cfo;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached
1000;0;1;3400;-90;90;1322.776001;2.6;9.3;0.36;1126.491699;0;0.0;0.0;0.0;134;72;0.0;0.0;0.0;0.0
1988;0;1;3400;-88;88;1305.649780;1.0;12;0.50;0.0;0.0;0.52;0.0;0.0;56;75;0.0;0.0;0.0;0.0
2987;0;1;3400;-82;82;1302.289551;1.0;17;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3986;0;1;3400;-84;84;1300.420044;1.0;16;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4985;0;1;3400;-87;87;1292.944580;1.0;15;0.50;144;0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5984;0;1;3400;-84;84;1292.642090;1.7;15;0.50;328;0;0.52;0.0;0.0;112;74;0.0;0.0;0.0;0.0
6983;0;1;3400;-82;82;1288.942017;1.0;17;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7982;0;1;3400;-93;93;1286.773804;1.0;6.5;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8981;0;1;3400;-93;93;1266.998657;1.0;6.3;0.50;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9980;0;1;3400;-94;94;1310.292114;1.9;5.4;1.2;617;40;0.52;0.0;0.0;56;62;0.0;0.0;0.0;0.0
10979;0;1;3400;-96;96;1285.974487;1.0;3.8;1.8;0.0;0.0;0.0;0.0;0.0;56;69;0.0;0.0;0.0;0.0
11978;0;1;3400;-97;97;1264.614136;1.0;3.6;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12977;0;1;3400;-97;97;1275.657227;1.0;3.5;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13976;0;1;3400;-99;99;1280.215942;1.0;3.6;2.2;144;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
14975;0;1;3400;-98;98;1195.741577;1.1;2.3;3.3;328;0;0.0;0.0;0.0;56;69;0.0;0.0;0.0;0.0
15974;0;1;3400;-95;95;1406.941162;1.0;1.2;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16973;0;1;3400;-96;96;1269.842285;1.0;1.6;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17972;0;1;3400;-96;96;1216.557373;1.0;1.4;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18971;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19970;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20969;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
21968;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22967;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
23966;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24965;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25964;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
26963;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
27962;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
28961;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
29957;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
30956;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31955;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32954;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33953;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34952;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
35951;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
36950;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
37949;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
38948;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
39947;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
40946;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
41945;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42944;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
43943;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
44942;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
45941;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46940;0;1;3400;-96;96;1424.944702;1.0;1.1;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
47939;0;1;3400;-96;96;1277.597778;1.0;2.9;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48938;0;1;3400;-96;96;1258.446899;3.5;2.7;3.8;472;71;0.0;0.0;0.0;0.0;67;0.0;0.0;0.0;0.0
49937;0;1;3400;-96;96;1260.785034;1.4;3.0;1.2;0.0;0.0;1.6;0.0;0.0;0.0;82;0.0;0.0;1.0;0.0
50936;0;1;3400;-97;97;1249.236572;1.4;2.6;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51935;0;1;3400;-96;96;1246.874146;1.4;3.5;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52934;0;1;3400;-97;97;1248.412598;1.4;3.8;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
53933;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;143;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
54932;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
55931;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
56930;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
57929;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
58928;0;1;3400;-97;97;1196.553833;1.4;2.8;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
59927;0;1;3400;-95;95;1058.189575;1.9;3.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
60926;0;1;3400;-95;95;1208.967285;2.1;2.3;2.6;288;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61925;0;1;3400;-94;94;1261.249146;2.8;2.2;2.9;0.0;100.000000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
62924;0;1;3400;-96;96;1238.583496;4.6;2.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63923;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64922;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
65921;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
66920;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
67919;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
68918;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
69917;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
70916;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
71915;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
72914;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73913;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
74912;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75911;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
76910;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
77909;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
78908;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
79907;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
80906;0;1;3400;-94;94;1208.330566;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
81905;0;1;3400;-96;96;1172.479126;2.8;2.6;4.0;144;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
82904;0;1;3400;-96;96;1172.479126;2.8;2.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
83903;0;1;3400;-96;96;1172.479126;2.8;2.6;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
84904;0;1;3400;-95;95;1229.275513;2.3;2.6;2.9;611;40;0.0;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
85902;0;1;3400;-95;95;1212.396973;1.4;2.5;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
86901;0;1;3400;-95;95;1210.365479;1.4;2.1;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
87900;0;1;3400;-94;94;1191.077026;1.3;2.1;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
88899;0;1;3400;-95;95;1181.773071;1.3;2.5;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
89898;0;1;3400;-97;97;1196.620850;4.1;2.5;2.9;144;83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
90897;0;1;3400;-96;96;1229.457520;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
91896;0;1;3400;-96;96;1214.257202;7.0;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
92895;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
93894;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
94893;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
95892;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
96891;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
97890;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
98889;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
99888;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
100887;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
101886;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
102885;0;1;3400;-96;96;1189.539795;7.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103884;0;1;3400;-94;94;1163.785278;5.9;1.7;4.0;0.0;100.000000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
104883;0;1;3400;-95;95;1110.701904;4.6;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
105882;0;1;3400;-94;94;1131.115356;4.6;1.8;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
106881;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
107880;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
108879;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
109878;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
110877;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
111876;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
112875;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
113874;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
114873;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
115872;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
116871;0;1;3400;-94;94;1175.788452;4.7;1.9;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
117870;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;143;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
118869;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
119868;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
120867;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
121866;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
122865;0;1;3400;-95;95;1102.334717;4.6;2.1;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
123864;0;1;3400;-93;93;1222.385864;4.4;1.8;3.8;144;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
124863;0;1;3400;-93;93;1222.385864;4.4;1.8;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
125862;0;1;3400;-93;93;1222.385864;4.4;1.8;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
126861;0;1;3400;-93;93;1222.385864;4.4;1.8;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
127860;0;1;3400;-94;94;1190.871948;4.3;2.1;2.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
128859;0;1;3400;-95;95;1121.009277;3.3;2.5;2.4;472;60;0.0;0.0;0.0;112;62;0.0;0.0;0.0;0.0
129858;0;1;3400;-94;94;1162.530273;1.1;2.2;1.7;0.0;0.0;0.52;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
130857;0;1;3400;-94;94;1207.978882;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
131856;0;1;3400;-94;94;1155.497192;1.1;2.3;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
132855;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
133854;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
134853;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
135852;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
136851;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
137850;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
138849;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
139848;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
140847;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141846;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
142845;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
143844;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
144843;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
145842;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
146841;0;1;3400;-94;94;1160.137695;1.1;2.2;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
147840;0;1;3400;-96;96;1151.066406;2.1;2.7;2.1;472;60;0.0;0.0;0.0;0.0;80;0.0;0.0;0.0;0.0
148839;0;1;3400;-95;95;1123.677612;1.0;2.3;2.4;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
149838;0;1;3400;-96;96;1142.317505;1.0;2.9;2.4;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
150837;0;1;3400;-95;95;1148.991089;1.0;2.3;2.4;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151836;0;1;3400;-95;95;1233.951660;1.1;2.5;2.2;144;50;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152835;0;1;3400;-96;96;1164.856812;3.1;2.4;2.5;472;75;1.6;0.0;0.0;0.0;80;0.0;0.0;1.0;0.0
153834;0;1;3400;-96;96;1133.830811;1.0;2.7;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
154833;0;1;3400;-96;96;1150.245361;1.0;2.2;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
155832;0;1;3400;-96;96;1132.768677;1.0;2.3;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
156831;0;1;3400;-96;96;1088.166870;1.1;2.3;2.8;145;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
157830;0;1;3400;-96;96;1088.166870;1.1;2.3;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
158829;0;1;3400;-96;96;1088.166870;1.1;2.3;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
159828;0;1;3400;-96;96;1088.166870;1.1;2.3;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
160827;0;1;3400;-96;96;1088.166870;1.1;2.3;2.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
161826;0;1;3400;-96;96;296;1.5;0.93;2.9;144;67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
162825;0;1;3400;-95;95;1134.209106;3.5;2.5;2.1;328;50;0.0;0.0;0.0;168;50;0.0;1.0;0.0;0.0
163824;0;1;3400;-95;95;1179.316284;3.9;2.3;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
164823;0;1;3400;-95;95;1127.063721;3.9;2.4;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
165822;0;1;3400;-94;94;1159.401245;3.9;2.2;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
166821;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
167820;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
168819;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
169818;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
170817;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
171816;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
172815;0;1;3400;-94;94;1138.826904;3.9;1.9;1.9;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
173814;0;1;3400;-95;95;849;3.8;2.4;1.8;143;0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
174813;0;1;3400;-95;95;849;3.8;2.4;1.8;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
175812;0;1;3400;-95;95;849;3.8;2.4;1.8;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
176811;0;1;3400;-95;95;2000.242554;4.3;0.64;2.1;144;50;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
177810;0;1;3400;-95;95;2000.242554;4.3;0.64;2.1;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
178809;0;1;3400;-95;95;2000.242554;4.3;0.64;2.1;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
179808;0;1;3400;-95;95;2000.242554;4.3;0.64;2.1;0.0;0.0;0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
#eof
